product_id,product_name,category,warehouse_location,stock_status,selling_price,original_price,discount_rate,rating_score,review_count,cumulative_units_sold,latest_snapshot_date,avg_daily_units_sold,avg_daily_revenue,total_period_revenue,avg_discount_rate,avg_rating_score,avg_review_count,stock_availability_rate,observation_days,sales_volatility,segment_id,pca_component_1,pca_component_2,distance_to_center,representative_rank,is_representative_product
2862903674,Tất Nike Everyday Lightweight Training No-Show Socks (3 Pairs) - White,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Còn hàng,459000,459000,0.0,4.7090909091,55,298,2026-03-20,0.7241379310344828,332379.3103448276,9639000.0,0.00225377507324769,4.6940367280241375,52.241379310344826,1.0,29,1.1921334933680257,2,0.8105805238142751,4.8825985469184925,1.6610142146013176,4,False
2862905688,Giày Thể Thao Nike Women's Air Max 90 LV8 Shoes - Sail,Giày thể thao,Tây Ninh,Còn hàng,4109000,4109000,0.0,5.0,3,14,2026-03-20,0.0,0.0,0.0,0.007275870460972969,5.0,3.0,1.0,29,0.0,0,-0.6571540593866605,-1.069488457273555,2.154229285681522,495,False
2862906649,Dép Quai Ngang Nike Women's Benassi Just Do It Slides - White,Giày thể thao,Thành phố Hồ Chí Minh,Còn hàng,889000,889000,0.0,5.0,2,22,2026-03-20,0.06896551724137931,59758.620689655174,1733000.0,0.007718862728365851,5.0,2.0,1.0,29,0.25788071477756375,0,-0.4943737284363724,-0.3656556589968224,1.386830721968509,322,False
2862906673,Giày Nike Kids' Court Legacy Baby/Toddler (Boys') Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,889000,889000,0.0,4.2777777778,18,76,2026-03-20,0.0,0.0,0.0,0.008494627826694077,4.2777777778,18.0,0.9310344827586207,29,0.0,0,-0.33465934506915007,1.135407511930914,2.1808618262955046,500,False
2862907642,Dép Quai Ngang Nike Women's Offcourt Slides - Black,Giày thể thao,Tây Ninh,Còn hàng,1019000,1019000,0.0,4.6363636364,11,58,2026-03-16,0.04,40760.0,1019000.0,0.0035721295387634937,4.600808080848,10.12,1.0,25,0.19999999999999998,0,-0.3758259889720111,0.42698851101649443,1.2780740155367865,271,False
2862907643,Giày Thể Thao Nike Women's Court Legacy Lift Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,2499000,2499000,0.0,5.0,4,10,2026-03-20,0.034482758620689655,84448.27586206897,2449000.0,0.007244277021153289,5.0,4.0,1.0,29,0.18569533817705186,0,-0.5231944406378383,-0.728142828290381,0.8724205696182341,55,False
2862907663,Giày Thể Thao Nike Men's Court Vision Shoes - White,Giày sneaker nam,Tây Ninh,Còn hàng,2349000,2349000,0.0,5.0,11,38,2026-03-20,0.034482758620689655,81000.0,2349000.0,0.007266481701677896,5.0,11.0,1.0,29,0.18569533817705186,0,-0.4257267780337696,-0.0939674258747385,0.7391196622333427,25,False
2862908649,Giày Thể Thao Nike Women's Court Legacy Lift Shoes - Pale Ivory,Giày thể thao,Tây Ninh,Còn hàng,2499000,2499000,0.0,3.4,5,20,2026-03-20,0.10344827586206896,253344.8275862069,7347000.0,0.008969104883332642,3.4,5.0,1.0,29,0.40925259281898757,0,-0.19698665451328842,-0.41299485755378357,3.3297734200897477,578,False
2862908663,Giày Thể Thao Nike Men's Blazer Low '77 Vintage Shoes - Black,Giày sneaker nam,Tây Ninh,Còn hàng,2499000,2499000,0.0,3.0,4,10,2026-03-20,0.0,0.0,0.0,0.007244277021153289,3.0,4.0,1.0,29,0.0,0,-0.4705689074465987,-0.48215587271484384,4.2840862136183615,626,False
2862912636,Giày Thể Thao Nike Women's Air Max 90 Next Nature Shoes - White,Giày thể thao,Thành phố Hồ Chí Minh,Còn hàng,3829000,3829000,0.0,5.0,3,16,2026-03-20,0.0,0.0,0.0,0.008996676903125873,5.0,3.0,1.0,29,0.0,0,-0.6480800827790294,-0.9907017669572552,1.9031936568674108,451,False
2862912655,Giày Thể Thao Nike Men's Blazer Phantom Low Shoes - Summit White,Giày sneaker nam,Tây Ninh,Còn hàng,3200000,3369000,0.05016325319085782,5.0,11,47,2026-03-20,0.10344827586206896,342689.6551724138,9938000.0,0.012466607301869992,5.0,10.655172413793103,1.0,29,0.3099340466946034,0,-0.22760277620393812,-0.25139161475707655,3.382494150705585,586,False
2862916628,Tất Nike Everyday Lightweight Training No-Show Socks (3 Pairs) - Multi-Color,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Còn hàng,459000,459000,0.0,5.0,10,83,2026-03-20,0.8620689655172413,392241.3793103448,11375000.0,0.00225377507324769,5.0,8.206896551724139,1.0,29,1.9950678100010695,0,0.264430633508982,0.6198944739324238,1.869128084829241,448,False
2862917647,Giày Thể Thao Nike Men's Revolution 7 Road Running Shoes - White,Giày chạy bộ nam,Tây Ninh,Còn hàng,1789000,1789000,0.0,5.0,9,30,2026-03-20,0.10344827586206896,183482.75862068965,5321000.0,0.007864150652454657,5.0,9.0,1.0,29,0.3099340466946034,0,-0.328321969694833,-0.1580262562038068,0.6455878112098994,10,False
2862921610,Giày Thể Thao Nike Men's Blazer Phantom Low Shoes - White,Giày sneaker nam,Tây Ninh,Còn hàng,3369000,3369000,0.0,5.0,1,7,2026-03-20,0.0,0.0,0.0,0.009007072599052209,5.0,1.0,1.0,29,0.0,0,-0.6677245458044189,-1.0745377769455167,1.5767477318311078,377,False
2862921611,Giày Thể Thao Nike Men's Court Vision Mid Next Nature Shoes - Summit White,Giày sneaker nam,Tây Ninh,Còn hàng,2189000,2189000,0.0,4.7916666667,23,82,2026-03-20,0.06896551724137931,150620.6896551724,4368000.0,0.005198405822214521,4.791666666700001,23.0,1.0,29,0.25788071477756375,0,-0.17220289380746015,0.9511751950808673,1.3511681588632223,308,False
2862924600,Giày Thể Thao Nike Women's Court Royale 2 Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,1609000,1609000,0.0,3.68,25,141,2026-03-20,0.13793103448275862,221241.37931034484,6416000.0,0.002378860290178093,3.764712643703448,24.24137931034483,1.0,29,0.4411136823860458,0,0.1236780909265844,1.8588554135220934,3.3277455667006604,577,False
